387.474335887065,364.646326745215
555.61156214464,597.963534542291
367.603974600582,414.134693147675
691.072019196082,693.783528491106
518.568913804468,522.371388347729
386.632812363899,424.932632760389
274.578247959277,241.384151268868
613.130373636933,637.358865188797
352.166128539489,341.859790622221
355.182187242136,373.076781239396
418.00718244178,436.924950897809
433.588930314804,467.618922286217
469.621386337027,493.192639545675
393.876110422141,417.208292167249
322.619520547427,315.740726341212
495.724826733835,524.163544625662
617.891698780758,621.116362047333
440.852291484054,416.823613577901
433.218244478165,423.397724546812
496.457653437445,552.870093974081
553.838999952999,584.382060834787
228.079025920075,211.433760558752
560.794205318556,613.840481524573
142.271596125162,149.969678065937
352.890371524421,356.457774739139
641.210056229889,646.117255065894
522.929645105233,538.259796305031
593.147064687142,612.94387711119
367.342958540248,385.427551443132
447.002174285582,462.385693074028
487.054624581691,515.579058721805
700.746582162461,703.452494312779
289.195861265847,263.194897878207
553.841685813126,569.11706332323
714.647539192933,712.68751755474
315.324407598988,343.563256549664
713.749214322783,713.728176613137
460.475584488444,484.478839962463
682.808846737574,659.392602942761
699.704751541554,700.917595246489
457.838837603274,460.537618539237
696.282406018793,707.203867511521
440.30275845301,472.31004173513
394.071044851687,416.599640032971
701.544031154256,703.897548249484
357.089705952262,337.125019802746
401.128091291438,425.103477618237
333.749351184157,376.735817393309
221.518599379537,225.186996007393
703.483729353989,711.233227569635
445.284365470996,486.30860225124
212.569665104589,204.814931627083
401.764164466322,412.113126465362
630.053192636749,652.655462921675
299.4093410923,290.136953715472
345.224013346483,315.888550363054
711.506827084463,711.801641333486
311.140544053495,292.198399117439
519.918203510778,486.745505177163
713.354415568421,712.021211857229
453.44752435473,500.238430682766
712.740173259672,710.476114919165
530.337079803973,556.125528687245
708.222672694736,712.442927586073
594.285331253445,634.607993778985
711.568304198094,706.877651162093
321.433749811097,351.101368109824
714.959163446865,711.356003927162
413.05958373857,456.666972164639
422.037800256847,420.80547241052
407.965200998003,428.879721895088
457.499974289943,481.865451854511
425.076254359589,451.700495917659
338.442925861645,378.703564357262
434.124051366439,411.629136248895
449.910748958607,466.335080694698
310.932931697973,334.5185389124
333.069756886761,356.052908887547
704.874464036243,715.212931576368
407.760682261368,393.169412155326
444.269310791203,457.901261803044
433.856038131153,454.188010567854
488.081111565519,516.013652643697
362.142223430409,339.630975644836
586.943136852708,612.10323714184
339.237536193435,304.11802616107
462.287909231571,438.673411738149
256.615052908899,291.83920325246
699.852946335932,699.306447844874
269.694503709241,246.618622854181
686.288736307953,694.700736191254
429.590877632582,467.056306889382
624.597100204831,657.952827409615
389.181457324482,418.62598172213
402.132220983382,363.510698104981
335.462865254725,251.510302828821
287.000363797048,259.191378796631
446.567865046828,464.502545604316
300.828306566813,259.280529338878
542.819277783081,552.496818457136
424.946368440809,406.455386398607
295.675647814908,308.162793993363
350.618758904025,333.99285283595
407.583255664533,435.152687977783
361.6478574012,349.217391753448
127.912405345636,99.7756760412965
712.217353236707,710.394579455515
534.949511520259,581.058154430003
281.443344593115,262.531813917348
392.83485330718,415.263542185326
501.803231835309,516.631885851818
286.637125981183,260.329975727516
468.294477903112,525.036773992499
459.244154320815,477.185326116489
406.763202635525,463.971560148054
634.396983939213,646.555460794023
461.331955545006,482.498907596818
469.44705190264,498.270787258065
494.261892361858,535.553183993533
282.675551216991,297.854237094369
692.280190724186,693.846474853188
496.032735254456,538.743556522267
384.994030639577,381.068050662453
665.81823684171,642.976806507199
638.259675633005,596.081259771518
232.889648231409,234.945265279433
347.148699468768,379.168165090691
673.030502952883,690.877841431323
703.0615276725,692.939668485105
