485.867855194332,531.895095972385
419.165381941604,490.353219212323
277.001558290393,247.905109517248
484.271911027238,548.516766816014
613.031320518257,617.842075897405
329.196806973744,333.03556578225
346.114078151956,295.871639769286
676.846420509133,634.118296982668
422.127278597891,383.679864989422
280.427622150275,308.37829334378
451.566056278154,481.723721375585
386.017825810496,453.286611310019
440.853418934733,506.976227800048
365.258464201065,441.374779473234
409.466976440222,373.170123593897
387.453513298343,433.41764085791
317.599284017865,285.832090390274
406.617987366673,415.448722513437
267.147067282386,307.051135927347
540.448460653184,554.815521649258
432.823631758717,436.435263930234
258.028551987398,217.566822350796
314.288995915235,381.847665086137
262.609690285853,261.922774049492
380.693259428656,409.32231360281
358.04412452558,369.565574615187
448.001235952877,471.450688091792
511.560330313225,531.835338942422
491.785656512063,543.286600214439
436.517652434239,469.865900448937
472.002210392967,516.051360158585
705.094827985642,705.246044502534
234.027917906436,197.629670427682
452.116189490082,482.554645585403
689.913060841145,697.764671755233
463.495153481565,469.788959157976
536.527230469537,533.555854987768
418.797680799662,391.876127303097
136.773562685913,129.320291760558
486.871927578187,512.375632272931
321.435395204247,366.445682369247
404.384952422888,432.113483066246
438.849257475711,441.346137178627
289.257474362376,292.840127478841
705.230402397897,705.061572630613
710.935166554507,711.704201941633
493.642857590616,515.586180655616
414.037286359157,411.058998653903
338.064391484335,341.158825454243
499.602980069234,512.243970124218
313.042407942372,276.774939199844
351.587087097574,369.035078961992
391.36490129747,437.310623807404
326.200829729146,340.582751353267
237.170798326211,259.283287090921
250.228763826586,275.177692282214
711.399004610394,717.330719246223
303.63872245118,249.011033834381
338.511075674982,368.505277160878
620.076597408979,639.512899114542
265.186728162415,233.262870837012
666.407882284794,674.013214865518
444.681438927,431.413917888681
710.993478327176,708.925214647896
470.195567883509,477.736320898531
543.023319492962,602.999917582838
274.000865591551,292.803117121698
354.913249314105,402.056786554464
277.415770924913,286.871003769396
345.549918714785,378.441593335736
456.189421223582,543.203243906022
352.90693958995,413.479202252651
256.408417146076,270.857474311407
478.455827626024,489.521912196289
521.551904000653,461.618071831409
499.281981154861,566.050564154149
330.732818602662,386.562912678308
252.394966514888,164.861269595534
685.279242590617,557.445000545213
520.300819597631,569.726378908275
351.72792162988,404.491054424092
378.372663017497,431.967872691539
323.95908320775,323.96985561427
272.763351930144,258.640560532937
423.180715775976,395.42853561213
364.573254727226,380.913245350877
531.71726301015,393.162141364213
292.063110717357,280.147828823518
586.218448985488,579.978967845116
400.54151678114,447.543660304719
435.812679466165,515.27663397555
342.306657034078,352.548534215308
386.740312319714,392.503392641653
320.862639022912,375.958137823222
410.24452546655,415.260733506413
458.268780582099,419.112498283663
198.144660754806,215.851346548641
542.94061189217,655.553302556039
310.988401014088,388.582849512852
354.571553021171,429.01859387105
431.260795457516,419.283509569313
690.688328985208,701.666602854134
285.85333202579,284.591523093305
321.351410424564,418.731759410292
421.569699758906,366.808207915969
283.673999749652,257.139241799629
714.368130625121,713.908193589096
503.518604059147,572.078003133627
317.483628232578,380.795429619342
392.50349757836,429.12888651896
237.914172333603,253.429425433644
332.028997313706,333.948079544604
486.996210803677,515.899155402928
317.884908246716,443.990668075295
350.14980965212,397.693268470878
325.81770204582,309.703521826697
352.499920834244,366.447142527328
383.440354525865,320.024388852398
328.409014822531,362.853886969394
378.446399255135,464.557814938587
616.320288392906,661.657731283175
425.941625545642,479.766342038864
621.994282549361,610.731201353725
449.473816275078,489.564943562715
150.922734517329,183.455774904146
392.834484212218,413.019688137505
317.228204536609,332.256724151526
654.88876687791,667.183437873771
526.438928830692,557.730916768992
